* Der Benutzer DEI6I4B3UW der Benutzergruppe DE0142 hat am 02.11.2022 um 21:12:20 diesen Export angestossen.
K;DQ;FACH-SCHL;GHH-ART;GHM-WERTE-JN;GENESIS-VBD;REGIOSTAT;EU-VBD;"mit Werten"
D;63111BJ017;;N;N;N;N
K;DQ-ERH;FACH-SCHL
D;63111
K;DQA;NAME;RHF-BSR;RHF-ACHSE
D;DINSG;1;1
D;GUTGB2;2;2
D;ADSST3;3;3
K;DQZ;NAME;ZI-RHF-BSR;ZI-RHF-ACHSE
D;STAG;4;4
K;DQI;NAME;ME-NAME;DST;TYP;NKM-STELLEN;GHH-ART;GHM-WERTE-JN
D;ATG001;Prozent;FEST;PROZENT;1;;N
D;ATG002;Anzahl;FEST;FALL;1;;N
K;QEI;FACH-SCHL;FACH-SCHL;FACH-SCHL;ZI-WERT;WERT;QUALITAET;GESPERRT;WERT-VERFAELSCHT
D;DG;ANSCHL-IPTV;STSOZIAL04;01.01.2021;17.4;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-IPTV;STSOZIAL04;01.01.2022;19.3;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2015;50.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2016;50.0;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2017;49.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2019;50.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2020;48.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2021;48.4;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RUHESTAND-01;01.01.2022;46.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2015;43.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2016;43.5;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2017;42.7;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2019;40.8;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2020;40.3;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2021;39.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2022;39.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2015;50.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2016;49.6;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2017;48.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2019;50.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2020;47.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2021;48.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2022;47.3;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2015;52.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2016;52.6;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2017;59.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2019;50.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2020;51.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2021;51.6;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2022;48.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2015;42.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2016;44.3;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2017;44.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2019;42.7;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2020;43.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2021;43.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RUHESTAND-01;01.01.2022;43.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2015;50.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2016;50.8;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2017;51.3;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2019;47.8;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2020;47.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2021;48.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2022;47.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2015;41.4;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2016;43.5;e;;0.0;0.0;e;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2017;43.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2019;41.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2020;42.0;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2021;41.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2022;41.6;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2015;33.6;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2016;36.5;();;0.0;0.0;();;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2017;28.0;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2019;29.6;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2020;28.3;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2021;29.6;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2022;31.7;();;0.0;0.0;-;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2015;8.1;e;;0.0;8.7;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2016;9.9;e;;0.0;10.8;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2017;11.5;e;;0.0;0.0;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2019;13.2;e;;0.0;14.9;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2020;13.9;e;;0.0;15.8;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2021;15.3;e;;0.0;17.3;e;;0.0
D;DG;BRD-01;RUHESTAND-01;01.01.2022;15.8;e;;0.0;17.7;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2015;24.2;e;;0.0;27.6;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2016;27.3;e;;0.0;32.0;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2017;29.0;e;;0.0;34.3;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2019;31.6;e;;0.0;36.6;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2020;31.4;e;;0.0;36.1;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2021;31.5;e;;0.0;36.8;e;;0.0
D;DG;BRD-01;STBERUF18;01.01.2022;31.3;e;;0.0;35.5;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2015;8.2;e;;0.0;8.8;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2016;10.6;e;;0.0;11.4;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2017;11.7;e;;0.0;13.0;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2019;13.5;e;;0.0;15.2;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2020;14.3;e;;0.0;16.0;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2021;14.9;e;;0.0;16.8;e;;0.0
D;DG;BRD-01;STBERUF191;01.01.2022;16.1;e;;0.0;17.9;e;;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2015;8.8;();;0.0;9.8;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2016;12.4;();;0.0;14.5;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2017;13.8;();;0.0;14.6;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2019;16.5;();;0.0;20.8;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2020;18.0;();;0.0;20.2;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2021;14.2;();;0.0;14.7;();;0.0
D;DG;BRD-01;STSOZIAL04;01.01.2022;14.1;();;0.0;14.8;();;0.0
D;DG;CAM-01;RUHESTAND-01;01.01.2015;13.0;e;;0.0;15.2;e;;0.0
D;DG;CAM-01;RUHESTAND-01;01.01.2016;13.4;e;;0.0;16.1;e;;0.0
D;DG;CAM-01;RUHESTAND-01;01.01.2017;13.4;e;;0.0;15.8;e;;0.0
D;DG;CAM-01;RUHESTAND-01;01.01.2019;11.1;e;;0.0;12.3;e;;0.0
D;DG;CAM-01;RUHESTAND-01;01.01.2020;11.7;e;;0.0;12.9;e;;0.0
D;DG;CAM-01;STBERUF18;01.01.2015;22.8;e;;0.0;25.7;e;;0.0
D;DG;CAM-01;STBERUF18;01.01.2016;21.2;e;;0.0;24.0;e;;0.0
D;DG;CAM-01;STBERUF18;01.01.2017;20.3;e;;0.0;22.9;e;;0.0
D;DG;CAM-01;STBERUF18;01.01.2019;16.3;e;;0.0;17.3;e;;0.0
D;DG;CAM-01;STBERUF18;01.01.2020;16.4;e;;0.0;17.8;e;;0.0
D;DG;CAM-01;STBERUF191;01.01.2015;12.5;e;;0.0;14.4;e;;0.0
D;DG;CAM-01;STBERUF191;01.01.2016;13.2;e;;0.0;15.7;e;;0.0
D;DG;CAM-01;STBERUF191;01.01.2017;12.9;e;;0.0;15.1;e;;0.0
D;DG;CAM-01;STBERUF191;01.01.2019;10.8;e;;0.0;11.8;e;;0.0
D;DG;CAM-01;STBERUF191;01.01.2020;10.9;e;;0.0;12.2;e;;0.0
D;DG;CAM-01;STSOZIAL04;01.01.2015;10.2;();;0.0;11.2;();;0.0
D;DG;CAM-01;STSOZIAL04;01.01.2016;13.9;();;0.0;16.8;();;0.0
D;DG;CAM-01;STSOZIAL04;01.01.2017;12.9;();;0.0;14.9;();;0.0
D;DG;CAM-01;STSOZIAL04;01.01.2019;9.1;();;0.0;9.5;();;0.0
D;DG;CAM-01;STSOZIAL04;01.01.2020;9.5;();;0.0;9.8;();;0.0
D;DG;CAM-ANALOG-01;RUHESTAND-01;01.01.2015;6.2;e;;0.0;6.5;e;;0.0
D;DG;CAM-ANALOG-01;RUHESTAND-01;01.01.2016;6.2;e;;0.0;6.6;e;;0.0
D;DG;CAM-ANALOG-01;RUHESTAND-01;01.01.2017;6.4;e;;0.0;6.5;e;;0.0
D;DG;CAM-ANALOG-01;RUHESTAND-01;01.01.2019;5.4;e;;0.0;5.6;e;;0.0
D;DG;CAM-ANALOG-01;RUHESTAND-01;01.01.2020;5.5;e;;0.0;5.9;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF18;01.01.2015;9.3;e;;0.0;9.5;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF18;01.01.2016;8.4;e;;0.0;8.7;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF18;01.01.2017;8.0;e;;0.0;8.2;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF18;01.01.2019;6.0;e;;0.0;6.1;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF18;01.01.2020;6.1;e;;0.0;6.3;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF191;01.01.2015;5.9;e;;0.0;6.2;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF191;01.01.2016;6.1;e;;0.0;6.5;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF191;01.01.2017;6.0;e;;0.0;6.1;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF191;01.01.2019;5.0;e;;0.0;5.2;e;;0.0
D;DG;CAM-ANALOG-01;STBERUF191;01.01.2020;5.0;e;;0.0;5.4;e;;0.0
D;DG;CAM-ANALOG-01;STSOZIAL04;01.01.2015;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-ANALOG-01;STSOZIAL04;01.01.2016;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-ANALOG-01;STSOZIAL04;01.01.2017;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-ANALOG-01;STSOZIAL04;01.01.2019;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-ANALOG-01;STSOZIAL04;01.01.2020;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-DIGITAL-01;RUHESTAND-01;01.01.2015;7.9;e;;0.0;8.8;e;;0.0
D;DG;CAM-DIGITAL-01;RUHESTAND-01;01.01.2016;8.8;e;;0.0;9.4;e;;0.0
D;DG;CAM-DIGITAL-01;RUHESTAND-01;01.01.2017;8.5;e;;0.0;9.3;e;;0.0
D;DG;CAM-DIGITAL-01;RUHESTAND-01;01.01.2019;6.1;e;;0.0;6.7;e;;0.0
D;DG;CAM-DIGITAL-01;RUHESTAND-01;01.01.2020;6.4;e;;0.0;7.0;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF18;01.01.2015;15.3;e;;0.0;16.1;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF18;01.01.2016;14.5;e;;0.0;15.3;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF18;01.01.2017;13.8;e;;0.0;14.7;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF18;01.01.2019;10.7;e;;0.0;11.2;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF18;01.01.2020;10.7;e;;0.0;11.5;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF191;01.01.2015;7.5;e;;0.0;8.3;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF191;01.01.2016;8.6;e;;0.0;9.2;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF191;01.01.2017;8.2;e;;0.0;9.0;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF191;01.01.2019;6.0;e;;0.0;6.7;e;;0.0
D;DG;CAM-DIGITAL-01;STBERUF191;01.01.2020;6.2;e;;0.0;6.8;e;;0.0
D;DG;CAM-DIGITAL-01;STSOZIAL04;01.01.2015;6.8;();;0.0;7.5;();;0.0
D;DG;CAM-DIGITAL-01;STSOZIAL04;01.01.2016;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-DIGITAL-01;STSOZIAL04;01.01.2017;0.0;/;;0.0;0.0;/;;0.0
D;DG;CAM-DIGITAL-01;STSOZIAL04;01.01.2019;6.8;();;0.0;6.8;();;0.0
D;DG;CAM-DIGITAL-01;STSOZIAL04;01.01.2020;0.0;/;;0.0;0.0;/;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2015;19.3;e;;0.0;23.4;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2016;18.1;e;;0.0;22.1;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2017;18.0;e;;0.0;21.4;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2019;19.2;e;;0.0;22.2;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2020;19.3;e;;0.0;23.3;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2021;18.9;e;;0.0;22.1;e;;0.0
D;DG;DEC-PAYTV-01;RUHESTAND-01;01.01.2022;19.8;e;;0.0;23.2;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2015;18.5;e;;0.0;23.0;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2016;20.6;e;;0.0;25.4;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2017;21.0;e;;0.0;25.6;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2019;21.7;e;;0.0;26.8;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2020;23.6;e;;0.0;29.1;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2021;22.4;e;;0.0;27.2;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF18;01.01.2022;21.7;e;;0.0;26.4;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2015;17.8;e;;0.0;21.6;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2016;17.3;e;;0.0;20.9;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2017;17.2;e;;0.0;20.5;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2019;18.3;e;;0.0;21.1;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2020;18.1;e;;0.0;21.7;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2021;17.7;e;;0.0;20.6;e;;0.0
D;DG;DEC-PAYTV-01;STBERUF191;01.01.2022;18.8;e;;0.0;22.1;e;;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2015;13.3;();;0.0;16.3;();;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2016;15.6;();;0.0;19.1;();;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2017;0.0;/;;0.0;0.0;/;;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2019;14.4;();;0.0;15.3;();;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2020;16.0;();;0.0;16.6;();;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2021;15.0;();;0.0;17.4;();;0.0
D;DG;DEC-PAYTV-01;STSOZIAL04;01.01.2022;20.9;();;0.0;22.0;();;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2015;51.6;e;;0.0;63.7;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2016;50.9;e;;0.0;63.6;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2017;49.6;e;;0.0;63.2;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2019;49.4;e;;0.0;62.2;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2020;47.0;e;;0.0;58.3;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2021;48.1;e;;0.0;59.1;e;;0.0
D;DG;DVD-BRD-01;RUHESTAND-01;01.01.2022;46.7;e;;0.0;57.0;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2015;77.1;e;;0.0;109.6;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2016;75.3;e;;0.0;105.6;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2017;74.0;e;;0.0;104.6;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2019;68.6;e;;0.0;91.2;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2020;65.8;e;;0.0;87.4;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2021;64.0;e;;0.0;83.7;e;;0.0
D;DG;DVD-BRD-01;STBERUF18;01.01.2022;61.7;e;;0.0;78.7;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2015;53.0;e;;0.0;64.9;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2016;51.4;e;;0.0;64.4;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2017;50.0;e;;0.0;63.7;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2019;48.3;e;;0.0;60.6;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2020;46.5;e;;0.0;57.8;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2021;47.2;e;;0.0;57.6;e;;0.0
D;DG;DVD-BRD-01;STBERUF191;01.01.2022;46.2;e;;0.0;55.6;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2015;55.0;e;;0.0;69.5;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2016;53.3;e;;0.0;66.3;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2017;56.5;e;;0.0;64.8;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2019;52.4;e;;0.0;64.0;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2020;54.7;e;;0.0;66.2;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2021;48.1;e;;0.0;57.2;e;;0.0
D;DG;DVD-BRD-01;STSOZIAL04;01.01.2022;48.1;e;;0.0;55.1;e;;0.0
D;DG;FAHRRAD-01;RUHESTAND-01;01.01.2015;69.9;e;;0.0;132.5;e;;0.0
D;DG;FAHRRAD-01;RUHESTAND-01;01.01.2016;70.1;e;;0.0;132.3;e;;0.0
