* Der Benutzer DEI6I4B3UW der Benutzergruppe DE0142 hat am 02.11.2022 um 21:09:14 diesen Export angestossen.
K;DQ;FACH-SCHL;GHH-ART;GHM-WERTE-JN;GENESIS-VBD;REGIOSTAT;EU-VBD;"mit Werten"
D;63111BJ005;;N;N;N;N
K;DQ-ERH;FACH-SCHL
D;63111
K;DQA;NAME;RHF-BSR;RHF-ACHSE
D;DINSG;1;1
D;GUTGB2;2;2
D;ADSST2;3;3
K;DQZ;NAME;ZI-RHF-BSR;ZI-RHF-ACHSE
D;STAG;4;4
K;DQI;NAME;ME-NAME;DST;TYP;NKM-STELLEN;GHH-ART;GHM-WERTE-JN
D;ATG001;Prozent;FEST;PROZENT;1;;N
D;ATG002;Anzahl;FEST;FALL;1;;N
K;QEI;FACH-SCHL;FACH-SCHL;FACH-SCHL;ZI-WERT;WERT;QUALITAET;GESPERRT;WERT-VERFAELSCHT
D;DG;ANSCHL-ANT-01;RENTNER;01.01.2014;16.3;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STBERUF03;01.01.2014;19.7;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STBERUF04;01.01.2014;18.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STBERUF05;01.01.2014;17.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STBERUF18;01.01.2014;18.3;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STBERUF191;01.01.2014;17.8;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STSOZIAL01;01.01.2014;18.6;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-ANT-01;STSOZIAL04;01.01.2014;15.3;();;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;RENTNER;01.01.2014;49.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF03;01.01.2014;42.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF04;01.01.2014;46.4;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF05;01.01.2014;36.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF18;01.01.2014;43.6;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STBERUF191;01.01.2014;49.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL01;01.01.2014;48.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-KAB-01;STSOZIAL04;01.01.2014;55.8;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;RENTNER;01.01.2014;40.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF03;01.01.2014;44.5;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF04;01.01.2014;42.8;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF05;01.01.2014;55.9;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF18;01.01.2014;46.4;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STBERUF191;01.01.2014;39.1;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL01;01.01.2014;42.2;e;;0.0;0.0;-;;0.0
D;DG;ANSCHL-SAT-01;STSOZIAL04;01.01.2014;33.3;e;;0.0;0.0;-;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2002;27.7;e;;0.0;27.9;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2003;32.3;e;;0.0;32.5;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2004;34.1;e;;0.0;34.3;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2005;38.3;e;;0.0;38.7;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2006;40.5;e;;0.0;40.9;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2007;43.3;e;;0.0;43.7;e;;0.0
D;DG;ANTW-STAT-01;RENTNER;01.01.2009;49.1;e;;0.0;50.2;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2000;53.5;e;;0.0;54.5;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2001;53.0;e;;0.0;53.8;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2002;53.4;e;;0.0;56.1;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2003;55.2;e;;0.0;57.0;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2004;58.2;e;;0.0;61.9;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2005;56.0;e;;0.0;58.8;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2006;56.9;e;;0.0;58.9;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2007;55.1;e;;0.0;56.9;e;;0.0
D;DG;ANTW-STAT-01;STBERUF03;01.01.2009;58.6;e;;0.0;61.2;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2000;53.5;e;;0.0;54.9;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2001;54.1;e;;0.0;55.3;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2002;56.2;e;;0.0;58.5;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2003;57.3;e;;0.0;59.5;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2004;58.0;e;;0.0;60.1;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2005;56.7;e;;0.0;58.6;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2006;56.3;e;;0.0;57.8;e;;0.0
D;DG;ANTW-STAT-01;STBERUF04;01.01.2007;55.6;e;;0.0;57.1;e;;0.0
